year,region_code,region_label,series,migration_status,detail,value_thousand
2025,08317KRSI,"Ortenaukreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08317KRSI,"Ortenaukreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,37
2025,08317KRSI,"Ortenaukreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,8
2025,08317KRSI,"Ortenaukreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08325KRSI,"Rottweil, Landkreis",by_marital_status,Insgesamt,Insgesamt,140
2025,08325KRSI,"Rottweil, Landkreis",by_marital_status,Insgesamt,geschieden,10
2025,08325KRSI,"Rottweil, Landkreis",by_marital_status,Insgesamt,ledig,58
2025,08325KRSI,"Rottweil, Landkreis",by_marital_status,Insgesamt,verheiratet,64
2025,08325KRSI,"Rottweil, Landkreis",by_marital_status,Insgesamt,verwitwet,7
2025,08325KRSI,"Rottweil, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,49
2025,08325KRSI,"Rottweil, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08325KRSI,"Rottweil, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,24
2025,08325KRSI,"Rottweil, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,20
2025,08325KRSI,"Rottweil, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08325KRSI,"Rottweil, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,14
2025,08325KRSI,"Rottweil, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08325KRSI,"Rottweil, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,12
2025,08325KRSI,"Rottweil, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08325KRSI,"Rottweil, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,Insgesamt,Insgesamt,214
2025,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,Insgesamt,geschieden,16
2025,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,Insgesamt,ledig,84
2025,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,Insgesamt,verheiratet,99
2025,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,Insgesamt,verwitwet,15
2025,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,92
2025,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,42
2025,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,42
2025,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,27
2025,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,21
2025,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,Insgesamt,Insgesamt,145
2025,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,Insgesamt,geschieden,7
2025,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,Insgesamt,ledig,59
2025,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,Insgesamt,verheiratet,71
2025,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,Insgesamt,verwitwet,8
2025,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,60
2025,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,27
2025,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,28
2025,08327KRSI,"Tuttlingen, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08327KRSI,"Tuttlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,18
2025,08327KRSI,"Tuttlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08327KRSI,"Tuttlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,13
2025,08327KRSI,"Tuttlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08327KRSI,"Tuttlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08335KRSI,"Konstanz, Landkreis",by_marital_status,Insgesamt,Insgesamt,289
2025,08335KRSI,"Konstanz, Landkreis",by_marital_status,Insgesamt,geschieden,18
2025,08335KRSI,"Konstanz, Landkreis",by_marital_status,Insgesamt,ledig,130
2025,08335KRSI,"Konstanz, Landkreis",by_marital_status,Insgesamt,verheiratet,126
2025,08335KRSI,"Konstanz, Landkreis",by_marital_status,Insgesamt,verwitwet,15
2025,08335KRSI,"Konstanz, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,109
2025,08335KRSI,"Konstanz, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08335KRSI,"Konstanz, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,52
2025,08335KRSI,"Konstanz, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,47
2025,08335KRSI,"Konstanz, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08335KRSI,"Konstanz, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,34
2025,08335KRSI,"Konstanz, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08335KRSI,"Konstanz, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,27
2025,08335KRSI,"Konstanz, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,6
2025,08335KRSI,"Konstanz, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08336KRSI,"Lörrach, Landkreis",by_marital_status,Insgesamt,Insgesamt,236
2025,08336KRSI,"Lörrach, Landkreis",by_marital_status,Insgesamt,geschieden,16
2025,08336KRSI,"Lörrach, Landkreis",by_marital_status,Insgesamt,ledig,95
2025,08336KRSI,"Lörrach, Landkreis",by_marital_status,Insgesamt,verheiratet,110
2025,08336KRSI,"Lörrach, Landkreis",by_marital_status,Insgesamt,verwitwet,14
2025,08336KRSI,"Lörrach, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,94
2025,08336KRSI,"Lörrach, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08336KRSI,"Lörrach, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,43
2025,08336KRSI,"Lörrach, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,41
2025,08336KRSI,"Lörrach, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08336KRSI,"Lörrach, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,28
2025,08336KRSI,"Lörrach, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08336KRSI,"Lörrach, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,21
2025,08336KRSI,"Lörrach, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,6
2025,08336KRSI,"Lörrach, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08337KRSI,"Waldshut, Landkreis",by_marital_status,Insgesamt,Insgesamt,172
2025,08337KRSI,"Waldshut, Landkreis",by_marital_status,Insgesamt,geschieden,10
2025,08337KRSI,"Waldshut, Landkreis",by_marital_status,Insgesamt,ledig,68
2025,08337KRSI,"Waldshut, Landkreis",by_marital_status,Insgesamt,verheiratet,85
2025,08337KRSI,"Waldshut, Landkreis",by_marital_status,Insgesamt,verwitwet,9
2025,08337KRSI,"Waldshut, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,65
2025,08337KRSI,"Waldshut, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08337KRSI,"Waldshut, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,29
2025,08337KRSI,"Waldshut, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,31
2025,08337KRSI,"Waldshut, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08337KRSI,"Waldshut, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,19
2025,08337KRSI,"Waldshut, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08337KRSI,"Waldshut, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,15
2025,08337KRSI,"Waldshut, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08337KRSI,"Waldshut, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08415KRSI,"Reutlingen, Landkreis",by_marital_status,Insgesamt,Insgesamt,288
2025,08415KRSI,"Reutlingen, Landkreis",by_marital_status,Insgesamt,geschieden,19
2025,08415KRSI,"Reutlingen, Landkreis",by_marital_status,Insgesamt,ledig,116
2025,08415KRSI,"Reutlingen, Landkreis",by_marital_status,Insgesamt,verheiratet,138
2025,08415KRSI,"Reutlingen, Landkreis",by_marital_status,Insgesamt,verwitwet,15
2025,08415KRSI,"Reutlingen, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,112
2025,08415KRSI,"Reutlingen, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,7
2025,08415KRSI,"Reutlingen, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,51
2025,08415KRSI,"Reutlingen, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,51
2025,08415KRSI,"Reutlingen, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08415KRSI,"Reutlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,37
2025,08415KRSI,"Reutlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08415KRSI,"Reutlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,27
2025,08415KRSI,"Reutlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,8
2025,08415KRSI,"Reutlingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08416KRSI,"Tübingen, Landkreis",by_marital_status,Insgesamt,Insgesamt,233
2025,08416KRSI,"Tübingen, Landkreis",by_marital_status,Insgesamt,geschieden,13
2025,08416KRSI,"Tübingen, Landkreis",by_marital_status,Insgesamt,ledig,115
2025,08416KRSI,"Tübingen, Landkreis",by_marital_status,Insgesamt,verheiratet,94
2025,08416KRSI,"Tübingen, Landkreis",by_marital_status,Insgesamt,verwitwet,11
2025,08416KRSI,"Tübingen, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,69
2025,08416KRSI,"Tübingen, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08416KRSI,"Tübingen, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,35
2025,08416KRSI,"Tübingen, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,27
2025,08416KRSI,"Tübingen, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08416KRSI,"Tübingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,24
2025,08416KRSI,"Tübingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08416KRSI,"Tübingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,18
2025,08416KRSI,"Tübingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08416KRSI,"Tübingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08417KRSI,"Zollernalbkreis, Landkreis",by_marital_status,Insgesamt,Insgesamt,195
2025,08417KRSI,"Zollernalbkreis, Landkreis",by_marital_status,Insgesamt,geschieden,12
2025,08417KRSI,"Zollernalbkreis, Landkreis",by_marital_status,Insgesamt,ledig,78
2025,08417KRSI,"Zollernalbkreis, Landkreis",by_marital_status,Insgesamt,verheiratet,94
2025,08417KRSI,"Zollernalbkreis, Landkreis",by_marital_status,Insgesamt,verwitwet,12
2025,08417KRSI,"Zollernalbkreis, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,68
2025,08417KRSI,"Zollernalbkreis, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08417KRSI,"Zollernalbkreis, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,32
2025,08417KRSI,"Zollernalbkreis, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,30
2025,08417KRSI,"Zollernalbkreis, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08417KRSI,"Zollernalbkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,23
2025,08417KRSI,"Zollernalbkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08417KRSI,"Zollernalbkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,18
2025,08417KRSI,"Zollernalbkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08417KRSI,"Zollernalbkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08421KRSI,"Ulm, Stadtkreis",by_marital_status,Insgesamt,Insgesamt,130
2025,08421KRSI,"Ulm, Stadtkreis",by_marital_status,Insgesamt,geschieden,7
2025,08421KRSI,"Ulm, Stadtkreis",by_marital_status,Insgesamt,ledig,62
2025,08421KRSI,"Ulm, Stadtkreis",by_marital_status,Insgesamt,verheiratet,55
2025,08421KRSI,"Ulm, Stadtkreis",by_marital_status,Insgesamt,verwitwet,/
2025,08421KRSI,"Ulm, Stadtkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,66
2025,08421KRSI,"Ulm, Stadtkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08421KRSI,"Ulm, Stadtkreis",by_marital_status,mit Migrationshintergrund,ledig,31
2025,08421KRSI,"Ulm, Stadtkreis",by_marital_status,mit Migrationshintergrund,verheiratet,30
2025,08421KRSI,"Ulm, Stadtkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08421KRSI,"Ulm, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,18
2025,08421KRSI,"Ulm, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08421KRSI,"Ulm, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,15
2025,08421KRSI,"Ulm, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08421KRSI,"Ulm, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,Insgesamt,Insgesamt,200
2025,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,Insgesamt,geschieden,9
2025,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,Insgesamt,ledig,81
2025,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,Insgesamt,verheiratet,99
2025,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,Insgesamt,verwitwet,11
2025,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,61
2025,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,29
2025,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,28
2025,08425KRSI,"Alb-Donau-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08425KRSI,"Alb-Donau-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,16
2025,08425KRSI,"Alb-Donau-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08425KRSI,"Alb-Donau-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,12
2025,08425KRSI,"Alb-Donau-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08425KRSI,"Alb-Donau-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08426KRSI,"Biberach, Landkreis",by_marital_status,Insgesamt,Insgesamt,209
2025,08426KRSI,"Biberach, Landkreis",by_marital_status,Insgesamt,geschieden,13
