year,region_code,region_label,migration_status,age_group,value_thousand
2025,08136KRSI,"Ostalbkreis, Landkreis",Insgesamt,Insgesamt,315
2025,08136KRSI,"Ostalbkreis, Landkreis",Insgesamt,unter 15 Jahre,47
2025,08136KRSI,"Ostalbkreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,12
2025,08136KRSI,"Ostalbkreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,12
2025,08136KRSI,"Ostalbkreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,17
2025,08136KRSI,"Ostalbkreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,15
2025,08136KRSI,"Ostalbkreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,10
2025,08136KRSI,"Ostalbkreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,14
2025,08136KRSI,"Ostalbkreis, Landkreis",mit Migrationshintergrund,Insgesamt,101
2025,08136KRSI,"Ostalbkreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,21
2025,08212KRSI,"Karlsruhe, Stadtkreis",Insgesamt,15 bis unter 25 Jahre,36
2025,08212KRSI,"Karlsruhe, Stadtkreis",Insgesamt,25 bis unter 35 Jahre,52
2025,08212KRSI,"Karlsruhe, Stadtkreis",Insgesamt,35 bis unter 45 Jahre,45
2025,08212KRSI,"Karlsruhe, Stadtkreis",Insgesamt,45 bis unter 55 Jahre,35
2025,08212KRSI,"Karlsruhe, Stadtkreis",Insgesamt,55 bis unter 65 Jahre,44
2025,08212KRSI,"Karlsruhe, Stadtkreis",Insgesamt,65 Jahre und mehr,59
2025,08212KRSI,"Karlsruhe, Stadtkreis",Insgesamt,Insgesamt,309
2025,08212KRSI,"Karlsruhe, Stadtkreis",Insgesamt,unter 15 Jahre,39
2025,08212KRSI,"Karlsruhe, Stadtkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,17
2025,08212KRSI,"Karlsruhe, Stadtkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,23
2025,08212KRSI,"Karlsruhe, Stadtkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,20
2025,08212KRSI,"Karlsruhe, Stadtkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,16
2025,08212KRSI,"Karlsruhe, Stadtkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,16
2025,08212KRSI,"Karlsruhe, Stadtkreis",mit Migrationshintergrund,65 Jahre und mehr,13
2025,08212KRSI,"Karlsruhe, Stadtkreis",mit Migrationshintergrund,Insgesamt,124
2025,08212KRSI,"Karlsruhe, Stadtkreis",mit Migrationshintergrund,unter 15 Jahre,19
2025,08215KRSI,"Karlsruhe, Landkreis",Insgesamt,15 bis unter 25 Jahre,48
2025,08215KRSI,"Karlsruhe, Landkreis",Insgesamt,25 bis unter 35 Jahre,51
2025,08215KRSI,"Karlsruhe, Landkreis",Insgesamt,35 bis unter 45 Jahre,57
2025,08215KRSI,"Karlsruhe, Landkreis",Insgesamt,45 bis unter 55 Jahre,67
2025,08215KRSI,"Karlsruhe, Landkreis",Insgesamt,55 bis unter 65 Jahre,72
2025,08215KRSI,"Karlsruhe, Landkreis",Insgesamt,65 Jahre und mehr,96
2025,08215KRSI,"Karlsruhe, Landkreis",Insgesamt,Insgesamt,458
2025,08215KRSI,"Karlsruhe, Landkreis",Insgesamt,unter 15 Jahre,68
2025,08215KRSI,"Karlsruhe, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,23
2025,08215KRSI,"Karlsruhe, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,23
2025,08215KRSI,"Karlsruhe, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,27
2025,08215KRSI,"Karlsruhe, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,29
2025,08215KRSI,"Karlsruhe, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,17
2025,08215KRSI,"Karlsruhe, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,16
2025,08215KRSI,"Karlsruhe, Landkreis",mit Migrationshintergrund,Insgesamt,171
2025,08215KRSI,"Karlsruhe, Landkreis",mit Migrationshintergrund,unter 15 Jahre,36
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,Insgesamt,15 bis unter 25 Jahre,30
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,Insgesamt,25 bis unter 35 Jahre,34
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,Insgesamt,35 bis unter 45 Jahre,39
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,Insgesamt,45 bis unter 55 Jahre,37
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,Insgesamt,55 bis unter 65 Jahre,44
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,Insgesamt,65 Jahre und mehr,64
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,Insgesamt,Insgesamt,57
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,Insgesamt,unter 15 Jahre,38
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,mit Migrationshintergrund,15 bis unter 25 Jahre,16
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,mit Migrationshintergrund,25 bis unter 35 Jahre,16
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,mit Migrationshintergrund,35 bis unter 45 Jahre,20
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,mit Migrationshintergrund,45 bis unter 55 Jahre,17
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,mit Migrationshintergrund,55 bis unter 65 Jahre,13
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,mit Migrationshintergrund,65 Jahre und mehr,16
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,mit Migrationshintergrund,Insgesamt,119
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,mit Migrationshintergrund,unter 15 Jahre,21
2025,08221KRSI,"Heidelberg, Stadtkreis",Insgesamt,15 bis unter 25 Jahre,26
2025,08221KRSI,"Heidelberg, Stadtkreis",Insgesamt,25 bis unter 35 Jahre,34
2025,08221KRSI,"Heidelberg, Stadtkreis",Insgesamt,35 bis unter 45 Jahre,20
2025,08221KRSI,"Heidelberg, Stadtkreis",Insgesamt,45 bis unter 55 Jahre,16
2025,08221KRSI,"Heidelberg, Stadtkreis",Insgesamt,55 bis unter 65 Jahre,17
2025,08221KRSI,"Heidelberg, Stadtkreis",Insgesamt,65 Jahre und mehr,21
2025,08221KRSI,"Heidelberg, Stadtkreis",Insgesamt,Insgesamt,155
2025,08221KRSI,"Heidelberg, Stadtkreis",Insgesamt,unter 15 Jahre,22
2025,08221KRSI,"Heidelberg, Stadtkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,10
2025,08221KRSI,"Heidelberg, Stadtkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,16
2025,08221KRSI,"Heidelberg, Stadtkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,11
2025,08221KRSI,"Heidelberg, Stadtkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,7
2025,08221KRSI,"Heidelberg, Stadtkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2025,08221KRSI,"Heidelberg, Stadtkreis",mit Migrationshintergrund,65 Jahre und mehr,7
2025,08221KRSI,"Heidelberg, Stadtkreis",mit Migrationshintergrund,Insgesamt,66
2025,08221KRSI,"Heidelberg, Stadtkreis",mit Migrationshintergrund,unter 15 Jahre,11
2025,08222KRSI,"Mannheim, Stadtkreis",Insgesamt,15 bis unter 25 Jahre,37
2025,08222KRSI,"Mannheim, Stadtkreis",Insgesamt,25 bis unter 35 Jahre,52
2025,08222KRSI,"Mannheim, Stadtkreis",Insgesamt,35 bis unter 45 Jahre,38
2025,08222KRSI,"Mannheim, Stadtkreis",Insgesamt,45 bis unter 55 Jahre,43
2025,08222KRSI,"Mannheim, Stadtkreis",Insgesamt,55 bis unter 65 Jahre,42
2025,08222KRSI,"Mannheim, Stadtkreis",Insgesamt,65 Jahre und mehr,66
2025,08222KRSI,"Mannheim, Stadtkreis",Insgesamt,Insgesamt,320
2025,08222KRSI,"Mannheim, Stadtkreis",Insgesamt,unter 15 Jahre,41
2025,08222KRSI,"Mannheim, Stadtkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,19
2025,08222KRSI,"Mannheim, Stadtkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,27
2025,08222KRSI,"Mannheim, Stadtkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,22
2025,08222KRSI,"Mannheim, Stadtkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,24
2025,08222KRSI,"Mannheim, Stadtkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,16
2025,08222KRSI,"Mannheim, Stadtkreis",mit Migrationshintergrund,65 Jahre und mehr,17
2025,08222KRSI,"Mannheim, Stadtkreis",mit Migrationshintergrund,Insgesamt,149
2025,08222KRSI,"Mannheim, Stadtkreis",mit Migrationshintergrund,unter 15 Jahre,25
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,13
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,16
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,18
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,19
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,27
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",Insgesamt,65 Jahre und mehr,33
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",Insgesamt,Insgesamt,145
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",Insgesamt,unter 15 Jahre,19
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,/
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,/
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,/
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,/
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,/
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",mit Migrationshintergrund,Insgesamt,44
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,9
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,52
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,57
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,76
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,70
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,93
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",Insgesamt,65 Jahre und mehr,123
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",Insgesamt,Insgesamt,554
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",Insgesamt,unter 15 Jahre,83
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,25
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,26
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,33
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,30
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,22
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,24
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",mit Migrationshintergrund,Insgesamt,198
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,39
2025,08231KRSI,"Pforzheim, Stadtkreis",Insgesamt,15 bis unter 25 Jahre,10
2025,08231KRSI,"Pforzheim, Stadtkreis",Insgesamt,25 bis unter 35 Jahre,20
2025,08231KRSI,"Pforzheim, Stadtkreis",Insgesamt,35 bis unter 45 Jahre,19
2025,08231KRSI,"Pforzheim, Stadtkreis",Insgesamt,45 bis unter 55 Jahre,16
2025,08231KRSI,"Pforzheim, Stadtkreis",Insgesamt,55 bis unter 65 Jahre,18
2025,08231KRSI,"Pforzheim, Stadtkreis",Insgesamt,65 Jahre und mehr,28
2025,08231KRSI,"Pforzheim, Stadtkreis",Insgesamt,Insgesamt,132
2025,08231KRSI,"Pforzheim, Stadtkreis",Insgesamt,unter 15 Jahre,22
2025,08231KRSI,"Pforzheim, Stadtkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,/
2025,08231KRSI,"Pforzheim, Stadtkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,12
2025,08231KRSI,"Pforzheim, Stadtkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,14
2025,08231KRSI,"Pforzheim, Stadtkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,10
2025,08231KRSI,"Pforzheim, Stadtkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,8
2025,08231KRSI,"Pforzheim, Stadtkreis",mit Migrationshintergrund,65 Jahre und mehr,9
2025,08231KRSI,"Pforzheim, Stadtkreis",mit Migrationshintergrund,Insgesamt,76
2025,08231KRSI,"Pforzheim, Stadtkreis",mit Migrationshintergrund,unter 15 Jahre,17
2025,08235KRSI,"Calw, Landkreis",Insgesamt,15 bis unter 25 Jahre,17
2025,08235KRSI,"Calw, Landkreis",Insgesamt,25 bis unter 35 Jahre,20
2025,08235KRSI,"Calw, Landkreis",Insgesamt,35 bis unter 45 Jahre,21
2025,08235KRSI,"Calw, Landkreis",Insgesamt,45 bis unter 55 Jahre,18
2025,08235KRSI,"Calw, Landkreis",Insgesamt,55 bis unter 65 Jahre,28
2025,08235KRSI,"Calw, Landkreis",Insgesamt,65 Jahre und mehr,31
2025,08235KRSI,"Calw, Landkreis",Insgesamt,Insgesamt,157
2025,08235KRSI,"Calw, Landkreis",Insgesamt,unter 15 Jahre,23
2025,08235KRSI,"Calw, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,8
2025,08235KRSI,"Calw, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,9
2025,08235KRSI,"Calw, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,9
2025,08235KRSI,"Calw, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,8
2025,08235KRSI,"Calw, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,8
2025,08235KRSI,"Calw, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,7
2025,08235KRSI,"Calw, Landkreis",mit Migrationshintergrund,Insgesamt,58
2025,08235KRSI,"Calw, Landkreis",mit Migrationshintergrund,unter 15 Jahre,9
2025,08236KRSI,"Enzkreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,17
2025,08236KRSI,"Enzkreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,20
2025,08236KRSI,"Enzkreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,26
2025,08236KRSI,"Enzkreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,24
2025,08236KRSI,"Enzkreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,35
2025,08236KRSI,"Enzkreis, Landkreis",Insgesamt,65 Jahre und mehr,44
2025,08236KRSI,"Enzkreis, Landkreis",Insgesamt,Insgesamt,201
2025,08236KRSI,"Enzkreis, Landkreis",Insgesamt,unter 15 Jahre,33
2025,08236KRSI,"Enzkreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,8
2025,08236KRSI,"Enzkreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,7
2025,08236KRSI,"Enzkreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,11
2025,08236KRSI,"Enzkreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,10
2025,08236KRSI,"Enzkreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,7
2025,08236KRSI,"Enzkreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,8
2025,08236KRSI,"Enzkreis, Landkreis",mit Migrationshintergrund,Insgesamt,67
2025,08236KRSI,"Enzkreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,15
2025,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,15 bis unter 25 Jahre,11
2025,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,25 bis unter 35 Jahre,15
2025,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,35 bis unter 45 Jahre,17
2025,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,45 bis unter 55 Jahre,16
2025,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,55 bis unter 65 Jahre,19
2025,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,65 Jahre und mehr,21
2025,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,Insgesamt,122
2025,08237KRSI,"Freudenstadt, Landkreis",Insgesamt,unter 15 Jahre,23
2025,08237KRSI,"Freudenstadt, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,/
2025,08237KRSI,"Freudenstadt, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,7
2025,08237KRSI,"Freudenstadt, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,7
2025,08237KRSI,"Freudenstadt, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,8
2025,08237KRSI,"Freudenstadt, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2025,08237KRSI,"Freudenstadt, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,/
2025,08237KRSI,"Freudenstadt, Landkreis",mit Migrationshintergrund,Insgesamt,44
2025,08237KRSI,"Freudenstadt, Landkreis",mit Migrationshintergrund,unter 15 Jahre,10
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,15 bis unter 25 Jahre,35
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,25 bis unter 35 Jahre,41
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,35 bis unter 45 Jahre,33
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,45 bis unter 55 Jahre,23
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,55 bis unter 65 Jahre,31
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,65 Jahre und mehr,40
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,Insgesamt,236
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",Insgesamt,unter 15 Jahre,33
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,13
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,16
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,14
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,10
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,8
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",mit Migrationshintergrund,65 Jahre und mehr,10
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",mit Migrationshintergrund,Insgesamt,85
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",mit Migrationshintergrund,unter 15 Jahre,14
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,15 bis unter 25 Jahre,30
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,25 bis unter 35 Jahre,32
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,35 bis unter 45 Jahre,30
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,45 bis unter 55 Jahre,33
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,55 bis unter 65 Jahre,43
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,65 Jahre und mehr,66
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,Insgesamt,270
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",Insgesamt,unter 15 Jahre,36
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,12
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,12
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,11
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,11
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,9
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,9
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,Insgesamt,79
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",mit Migrationshintergrund,unter 15 Jahre,15
2025,08316KRSI,"Emmendingen, Landkreis",Insgesamt,15 bis unter 25 Jahre,16
2025,08316KRSI,"Emmendingen, Landkreis",Insgesamt,25 bis unter 35 Jahre,18
2025,08316KRSI,"Emmendingen, Landkreis",Insgesamt,35 bis unter 45 Jahre,25
2025,08316KRSI,"Emmendingen, Landkreis",Insgesamt,45 bis unter 55 Jahre,19
2025,08316KRSI,"Emmendingen, Landkreis",Insgesamt,55 bis unter 65 Jahre,22
2025,08316KRSI,"Emmendingen, Landkreis",Insgesamt,65 Jahre und mehr,40
2025,08316KRSI,"Emmendingen, Landkreis",Insgesamt,Insgesamt,169
2025,08316KRSI,"Emmendingen, Landkreis",Insgesamt,unter 15 Jahre,29
2025,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,/
2025,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,7
2025,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,10
2025,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,6
2025,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2025,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,6
2025,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,Insgesamt,48
2025,08316KRSI,"Emmendingen, Landkreis",mit Migrationshintergrund,unter 15 Jahre,12
2025,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,48
2025,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,57
2025,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,61
2025,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,47
2025,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,72
2025,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,65 Jahre und mehr,91
2025,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,Insgesamt,445
2025,08317KRSI,"Ortenaukreis, Landkreis",Insgesamt,unter 15 Jahre,68
2025,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,21
2025,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,21
2025,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,29
2025,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,18
2025,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,16
2025,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,17
2025,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,Insgesamt,158
2025,08317KRSI,"Ortenaukreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,35
2025,08325KRSI,"Rottweil, Landkreis",Insgesamt,15 bis unter 25 Jahre,15
2025,08325KRSI,"Rottweil, Landkreis",Insgesamt,25 bis unter 35 Jahre,16
2025,08325KRSI,"Rottweil, Landkreis",Insgesamt,35 bis unter 45 Jahre,18
2025,08325KRSI,"Rottweil, Landkreis",Insgesamt,45 bis unter 55 Jahre,17
2025,08325KRSI,"Rottweil, Landkreis",Insgesamt,55 bis unter 65 Jahre,27
2025,08325KRSI,"Rottweil, Landkreis",Insgesamt,65 Jahre und mehr,27
2025,08325KRSI,"Rottweil, Landkreis",Insgesamt,Insgesamt,140
2025,08325KRSI,"Rottweil, Landkreis",Insgesamt,unter 15 Jahre,20
2025,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,7
2025,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,/
2025,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,7
2025,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,7
2025,08325KRSI,"Rottweil, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,7
