year,region_code,region_label,labour_status,migration_status,education_isced,value_thousand
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,73
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,21
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,43
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,9
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,Insgesamt,Insgesamt,174
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,Insgesamt,hoch,39
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,Insgesamt,mittel,88
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,Insgesamt,niedrig,47
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,mit Migrationshintergrund,Insgesamt,55
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,mit Migrationshintergrund,hoch,10
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,mit Migrationshintergrund,mittel,20
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,mit Migrationshintergrund,niedrig,24
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,ohne Migrationshintergrund,Insgesamt,119
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,ohne Migrationshintergrund,hoch,29
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,ohne Migrationshintergrund,mittel,68
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,ohne Migrationshintergrund,niedrig,23
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,Insgesamt,Insgesamt,65
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,Insgesamt,hoch,10
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,Insgesamt,mittel,30
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,Insgesamt,niedrig,26
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,Insgesamt,20
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,hoch,/
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,mittel,6
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,12
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,45
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,7
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,24
2021,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,14
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,Insgesamt,Insgesamt,/
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,Insgesamt,hoch,/
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,Insgesamt,mittel,/
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,Insgesamt,niedrig,/
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,Insgesamt,Insgesamt,75
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,Insgesamt,hoch,21
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,Insgesamt,mittel,36
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,Insgesamt,niedrig,19
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,33
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,mit Migrationshintergrund,hoch,6
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,mit Migrationshintergrund,mittel,14
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,mit Migrationshintergrund,niedrig,13
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,Insgesamt,42
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,hoch,15
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,mittel,22
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,niedrig,5
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,Insgesamt,Insgesamt,73
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,Insgesamt,hoch,21
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,Insgesamt,mittel,34
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,Insgesamt,niedrig,18
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,mit Migrationshintergrund,Insgesamt,32
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,mit Migrationshintergrund,hoch,6
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,mit Migrationshintergrund,mittel,13
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,mit Migrationshintergrund,niedrig,13
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,41
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,15
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,21
2021,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,/
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,Insgesamt,Insgesamt,119
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,Insgesamt,hoch,27
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,Insgesamt,mittel,54
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,Insgesamt,niedrig,37
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,mit Migrationshintergrund,Insgesamt,52
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,mit Migrationshintergrund,hoch,8
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,mit Migrationshintergrund,mittel,20
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,mit Migrationshintergrund,niedrig,24
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,ohne Migrationshintergrund,Insgesamt,67
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,ohne Migrationshintergrund,hoch,19
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,ohne Migrationshintergrund,mittel,34
2021,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,ohne Migrationshintergrund,niedrig,13
2021,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,Insgesamt,Insgesamt,43
2021,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,Insgesamt,hoch,7
2021,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,Insgesamt,mittel,18
2021,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,Insgesamt,niedrig,19
2021,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,Insgesamt,18
2021,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,hoch,/
2021,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,mittel,6
2021,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,11
2021,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,25
2021,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,/
2021,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,12
2021,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,8
2021,08335KRSI,"Konstanz, Landkreis",Erwerbslose,Insgesamt,Insgesamt,/
2021,08335KRSI,"Konstanz, Landkreis",Erwerbslose,Insgesamt,hoch,/
2021,08335KRSI,"Konstanz, Landkreis",Erwerbslose,Insgesamt,mittel,/
2021,08335KRSI,"Konstanz, Landkreis",Erwerbslose,Insgesamt,niedrig,/
2021,08335KRSI,"Konstanz, Landkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2021,08335KRSI,"Konstanz, Landkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2021,08335KRSI,"Konstanz, Landkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2021,08335KRSI,"Konstanz, Landkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2021,08335KRSI,"Konstanz, Landkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2021,08335KRSI,"Konstanz, Landkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2021,08335KRSI,"Konstanz, Landkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2021,08335KRSI,"Konstanz, Landkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2021,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,Insgesamt,Insgesamt,153
2021,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,Insgesamt,hoch,59
2021,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,Insgesamt,mittel,75
2021,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,Insgesamt,niedrig,19
2021,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,44
2021,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,mit Migrationshintergrund,hoch,15
2021,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,mit Migrationshintergrund,mittel,20
2021,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,mit Migrationshintergrund,niedrig,9
2021,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,Insgesamt,109
2021,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,hoch,44
2021,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,mittel,55
2021,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,niedrig,10
2021,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,Insgesamt,Insgesamt,148
2021,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,Insgesamt,hoch,58
2021,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,Insgesamt,mittel,72
2021,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,Insgesamt,niedrig,18
2021,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,mit Migrationshintergrund,Insgesamt,42
2021,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,mit Migrationshintergrund,hoch,14
2021,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,mit Migrationshintergrund,mittel,19
2021,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,mit Migrationshintergrund,niedrig,9
2021,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,106
2021,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,43
2021,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,53
2021,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,10
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,Insgesamt,Insgesamt,241
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,Insgesamt,hoch,79
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,Insgesamt,mittel,112
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,Insgesamt,niedrig,51
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,mit Migrationshintergrund,Insgesamt,67
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,mit Migrationshintergrund,hoch,20
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,mit Migrationshintergrund,mittel,27
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,mit Migrationshintergrund,niedrig,21
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,ohne Migrationshintergrund,Insgesamt,174
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,ohne Migrationshintergrund,hoch,59
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,ohne Migrationshintergrund,mittel,85
2021,08335KRSI,"Konstanz, Landkreis",Insgesamt,ohne Migrationshintergrund,niedrig,30
2021,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,Insgesamt,Insgesamt,88
2021,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,Insgesamt,hoch,20
2021,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,Insgesamt,mittel,37
2021,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,Insgesamt,niedrig,31
2021,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,Insgesamt,23
2021,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,hoch,/
2021,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,mittel,7
2021,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,12
2021,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,65
2021,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,15
2021,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,30
2021,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,20
2021,08336KRSI,"Lörrach, Landkreis",Erwerbslose,Insgesamt,Insgesamt,/
2021,08336KRSI,"Lörrach, Landkreis",Erwerbslose,Insgesamt,hoch,/
2021,08336KRSI,"Lörrach, Landkreis",Erwerbslose,Insgesamt,mittel,/
2021,08336KRSI,"Lörrach, Landkreis",Erwerbslose,Insgesamt,niedrig,/
2021,08336KRSI,"Lörrach, Landkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2021,08336KRSI,"Lörrach, Landkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2021,08336KRSI,"Lörrach, Landkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2021,08336KRSI,"Lörrach, Landkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2021,08336KRSI,"Lörrach, Landkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2021,08336KRSI,"Lörrach, Landkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2021,08336KRSI,"Lörrach, Landkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2021,08336KRSI,"Lörrach, Landkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2021,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,Insgesamt,Insgesamt,119
2021,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,Insgesamt,hoch,33
2021,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,Insgesamt,mittel,64
2021,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,Insgesamt,niedrig,23
2021,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,44
2021,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,mit Migrationshintergrund,hoch,9
2021,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,mit Migrationshintergrund,mittel,21
2021,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,mit Migrationshintergrund,niedrig,14
2021,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,Insgesamt,75
2021,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,hoch,23
2021,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,mittel,42
2021,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,niedrig,9
2021,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,Insgesamt,Insgesamt,115
2021,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,Insgesamt,hoch,32
2021,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,Insgesamt,mittel,61
2021,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,Insgesamt,niedrig,21
2021,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,mit Migrationshintergrund,Insgesamt,42
2021,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,mit Migrationshintergrund,hoch,9
2021,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,mit Migrationshintergrund,mittel,20
2021,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,mit Migrationshintergrund,niedrig,13
2021,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,73
2021,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,23
2021,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,41
2021,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,9
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,Insgesamt,Insgesamt,192
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,Insgesamt,hoch,47
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,Insgesamt,mittel,96
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,Insgesamt,niedrig,49
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,mit Migrationshintergrund,Insgesamt,68
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,mit Migrationshintergrund,hoch,12
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,mit Migrationshintergrund,mittel,29
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,mit Migrationshintergrund,niedrig,27
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,ohne Migrationshintergrund,Insgesamt,124
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,ohne Migrationshintergrund,hoch,34
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,ohne Migrationshintergrund,mittel,67
2021,08336KRSI,"Lörrach, Landkreis",Insgesamt,ohne Migrationshintergrund,niedrig,22
2021,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,Insgesamt,Insgesamt,73
2021,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,Insgesamt,hoch,14
2021,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,Insgesamt,mittel,32
2021,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,Insgesamt,niedrig,26
2021,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,Insgesamt,24
2021,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,hoch,/
2021,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,mittel,7
2021,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,13
2021,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,49
2021,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,11
2021,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,25
2021,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,13
2021,08337KRSI,"Waldshut, Landkreis",Erwerbslose,Insgesamt,Insgesamt,/
2021,08337KRSI,"Waldshut, Landkreis",Erwerbslose,Insgesamt,hoch,/
2021,08337KRSI,"Waldshut, Landkreis",Erwerbslose,Insgesamt,mittel,/
2021,08337KRSI,"Waldshut, Landkreis",Erwerbslose,Insgesamt,niedrig,/
2021,08337KRSI,"Waldshut, Landkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2021,08337KRSI,"Waldshut, Landkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2021,08337KRSI,"Waldshut, Landkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2021,08337KRSI,"Waldshut, Landkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2021,08337KRSI,"Waldshut, Landkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2021,08337KRSI,"Waldshut, Landkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2021,08337KRSI,"Waldshut, Landkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2021,08337KRSI,"Waldshut, Landkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2021,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,Insgesamt,Insgesamt,88
2021,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,Insgesamt,hoch,26
2021,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,Insgesamt,mittel,44
2021,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,Insgesamt,niedrig,18
2021,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,31
2021,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,mit Migrationshintergrund,hoch,8
2021,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,mit Migrationshintergrund,mittel,13
2021,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,mit Migrationshintergrund,niedrig,10
2021,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,Insgesamt,57
2021,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,hoch,18
2021,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,mittel,32
2021,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,niedrig,8
2021,08337KRSI,"Waldshut, Landkreis",Erwerbstätige,Insgesamt,Insgesamt,84
2021,08337KRSI,"Waldshut, Landkreis",Erwerbstätige,Insgesamt,hoch,25
2021,08337KRSI,"Waldshut, Landkreis",Erwerbstätige,Insgesamt,mittel,43
2021,08337KRSI,"Waldshut, Landkreis",Erwerbstätige,Insgesamt,niedrig,16
2021,08337KRSI,"Waldshut, Landkreis",Erwerbstätige,mit Migrationshintergrund,Insgesamt,28
2021,08337KRSI,"Waldshut, Landkreis",Erwerbstätige,mit Migrationshintergrund,hoch,7
2021,08337KRSI,"Waldshut, Landkreis",Erwerbstätige,mit Migrationshintergrund,mittel,12
2021,08337KRSI,"Waldshut, Landkreis",Erwerbstätige,mit Migrationshintergrund,niedrig,9
2021,08337KRSI,"Waldshut, Landkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,56
2021,08337KRSI,"Waldshut, Landkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,17
2021,08337KRSI,"Waldshut, Landkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,31
2021,08337KRSI,"Waldshut, Landkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,7
2021,08337KRSI,"Waldshut, Landkreis",Insgesamt,Insgesamt,Insgesamt,144
2021,08337KRSI,"Waldshut, Landkreis",Insgesamt,Insgesamt,hoch,37
2021,08337KRSI,"Waldshut, Landkreis",Insgesamt,Insgesamt,mittel,68
2021,08337KRSI,"Waldshut, Landkreis",Insgesamt,Insgesamt,niedrig,40
2021,08337KRSI,"Waldshut, Landkreis",Insgesamt,mit Migrationshintergrund,Insgesamt,48
2021,08337KRSI,"Waldshut, Landkreis",Insgesamt,mit Migrationshintergrund,hoch,10
2021,08337KRSI,"Waldshut, Landkreis",Insgesamt,mit Migrationshintergrund,mittel,18
2021,08337KRSI,"Waldshut, Landkreis",Insgesamt,mit Migrationshintergrund,niedrig,20
2021,08337KRSI,"Waldshut, Landkreis",Insgesamt,ohne Migrationshintergrund,Insgesamt,96
